Gender,Education_Level,Income_Category,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Total_Revolving_Bal,Total_Trans_Ct,Churned
M,Graduate,$60K - $80K,1,2,3,2517,88,0
M,Graduate,$80K - $120K,1,1,3,1506,122,0
M,Graduate,$40K - $60K,2,3,3,1657,100,0
M,Graduate,$120K +,2,3,2,2045,109,0
F,College,$40K - $60K,1,2,1,2073,92,0
M,Uneducated,$80K - $120K,1,2,1,1497,105,0
M,Graduate,$120K +,1,1,2,1340,100,0
M,Uneducated,$40K - $60K,2,1,1,1329,82,0
M,Doctorate,$120K +,1,3,1,1411,96,0
F,Graduate,Less than $40K,2,3,3,1995,103,0
F,Uneducated,Less than $40K,2,2,3,1133,88,0
M,Post-Graduate,$80K - $120K,2,3,2,0,75,1
M,High School,$120K +,2,3,2,1825,101,0
F,Uneducated,Less than $40K,1,3,1,1163,100,0
M,Unknown,$80K - $120K,2,1,1,1440,100,0
M,Unknown,$80K - $120K,2,1,3,1607,90,0
M,Graduate,$60K - $80K,1,3,3,2059,103,0
F,Graduate,$40K - $60K,2,1,2,890,97,0
M,High School,$80K - $120K,1,3,1,1093,85,0
M,High School,$60K - $80K,1,2,3,1494,85,0
M,Graduate,$80K - $120K,1,3,1,1429,99,0
M,High School,$80K - $120K,1,3,3,2118,99,0
M,Post-Graduate,$60K - $80K,1,1,3,1448,94,0
M,High School,$60K - $80K,2,3,1,2365,113,0
M,Uneducated,$80K - $120K,1,3,1,1459,112,0
M,Post-Graduate,$60K - $80K,6,3,4,2517,52,1
M,Graduate,$60K - $80K,2,2,1,0,95,0
M,Unknown,$80K - $120K,2,3,2,0,47,1
M,Unknown,$60K - $80K,2,1,2,1030,93,0
M,College,$40K - $60K,2,1,2,1533,106,0
F,Unknown,Unknown,1,3,3,1728,99,0
M,Graduate,Less than $40K,2,1,3,1613,94,0
F,Graduate,Unknown,2,2,2,0,54,1
M,Unknown,$60K - $80K,2,1,1,2175,100,0
F,Graduate,$40K - $60K,2,2,3,1239,105,0
M,Unknown,$60K - $80K,1,1,2,1559,104,0
M,High School,$60K - $80K,1,3,3,2047,111,0
M,Unknown,$80K - $120K,1,3,2,0,113,0
M,Post-Graduate,$60K - $80K,5,3,2,0,62,1
M,Uneducated,$80K - $120K,1,2,1,0,97,0
F,Uneducated,$40K - $60K,2,2,2,0,104,0
M,Uneducated,$60K - $80K,1,1,0,604,101,0
F,Unknown,Less than $40K,1,2,3,1494,92,0
F,Graduate,Less than $40K,1,2,3,1870,106,0
M,High School,$60K - $80K,1,1,3,743,88,0
M,Uneducated,$40K - $60K,2,3,2,0,106,0
F,College,$40K - $60K,2,3,3,0,106,0
F,Unknown,$40K - $60K,5,3,3,1696,97,0
F,Uneducated,$40K - $60K,5,2,2,1174,105,0
F,Graduate,Less than $40K,4,3,1,0,75,1
F,High School,$40K - $60K,2,2,2,1568,97,0
M,High School,$120K +,2,3,2,949,68,1
F,Unknown,$40K - $60K,2,2,2,1563,112,0
M,College,$60K - $80K,2,1,1,1349,106,0
M,Graduate,$80K - $120K,2,1,3,2273,103,0
F,Unknown,Less than $40K,1,1,3,866,102,0
M,College,$80K - $120K,2,3,1,2210,100,0
M,High School,$60K - $80K,2,3,3,1061,95,0
M,Uneducated,$80K - $120K,1,5,3,2517,103,0
F,Graduate,$40K - $60K,2,1,3,1396,111,0
M,Graduate,$120K +,2,2,3,2443,105,0
F,High School,Less than $40K,5,3,3,0,63,1
M,Unknown,Less than $40K,1,1,1,0,99,0
M,Graduate,$40K - $60K,5,3,2,787,56,1
M,High School,$80K - $120K,2,3,3,0,67,1
M,Unknown,$80K - $120K,2,2,2,925,58,1
F,Graduate,Unknown,2,3,3,531,65,1
F,Uneducated,Less than $40K,2,2,1,1873,127,0
M,Graduate,$80K - $120K,2,1,2,1649,84,0
M,Graduate,$60K - $80K,2,3,2,1829,97,0
F,Unknown,Unknown,2,3,1,0,127,0
M,College,$120K +,2,1,1,1051,114,0
M,Uneducated,$80K - $120K,1,1,3,846,94,0
M,Unknown,$120K +,1,2,1,2517,102,0
M,High School,$40K - $60K,2,3,3,1813,101,0
M,High School,$80K - $120K,2,2,3,2176,100,0
F,Unknown,$40K - $60K,4,3,3,2517,69,1
M,Graduate,$60K - $80K,2,2,1,1308,105,0
M,Graduate,$60K - $80K,2,2,1,2151,97,0
M,High School,$120K +,2,2,2,2156,78,0
F,Uneducated,Unknown,2,2,3,1627,94,0
F,Graduate,$40K - $60K,1,3,1,2219,86,0
M,Graduate,$40K - $60K,1,3,1,1869,106,0
F,Unknown,Less than $40K,2,1,2,1584,95,0
M,Unknown,$40K - $60K,4,3,3,0,71,1
F,High School,$40K - $60K,6,2,2,0,78,1
M,High School,$40K - $60K,1,3,3,1823,97,0
F,Graduate,Less than $40K,1,3,2,1117,105,0
F,Graduate,Less than $40K,1,3,3,831,85,0
M,Graduate,$40K - $60K,2,2,2,1146,97,0
M,Graduate,$80K - $120K,2,3,0,1334,103,0
F,Uneducated,Unknown,2,3,2,0,93,0
M,High School,$60K - $80K,1,3,3,1742,96,0
F,Graduate,Less than $40K,1,2,1,0,72,1
F,Post-Graduate,Less than $40K,1,2,2,2517,100,0
F,Unknown,Less than $40K,2,1,3,1718,99,0
F,High School,$40K - $60K,1,2,2,1093,99,0
F,Uneducated,Unknown,2,3,1,1549,94,0
F,Graduate,Unknown,2,3,1,2210,97,0
M,Unknown,$60K - $80K,2,1,2,710,38,1
M,Unknown,$80K - $120K,1,2,2,1413,51,1
F,Uneducated,Less than $40K,2,2,3,1794,48,1
M,Graduate,$80K - $120K,2,2,3,2216,90,0
M,Unknown,$60K - $80K,2,2,3,2517,113,0
F,Graduate,$40K - $60K,1,2,2,865,103,0
F,Unknown,Unknown,1,3,3,1542,104,0
F,High School,$40K - $60K,4,3,3,0,54,1
F,Graduate,Less than $40K,1,2,1,1285,101,0
M,College,$60K - $80K,1,2,2,0,81,1
M,Graduate,$60K - $80K,1,3,1,1637,114,0
M,High School,$60K - $80K,1,1,1,1965,124,0
M,Unknown,$60K - $80K,2,2,1,2517,100,0
M,Unknown,Less than $40K,2,2,3,1722,96,0
F,College,Less than $40K,4,2,2,1763,42,1
F,Graduate,Less than $40K,2,1,3,0,118,0
F,High School,$40K - $60K,2,1,1,1805,110,0
F,Graduate,Less than $40K,6,3,2,2517,57,1
M,Graduate,$40K - $60K,2,1,1,1253,104,0
F,High School,Less than $40K,1,1,2,1978,127,0
M,Graduate,$80K - $120K,1,3,1,975,104,0
M,Graduate,$120K +,5,3,4,2517,85,1
F,Uneducated,Less than $40K,6,2,3,1309,70,1
M,Uneducated,$80K - $120K,1,3,1,0,59,1
F,Graduate,Unknown,2,3,3,1472,107,0
F,Uneducated,Less than $40K,1,3,2,1620,118,0
M,Graduate,$80K - $120K,2,1,2,1618,109,0
F,High School,Less than $40K,2,5,2,0,99,0
M,Uneducated,$120K +,1,2,3,0,56,1
F,Graduate,Less than $40K,1,3,2,1025,106,0
M,High School,$60K - $80K,1,2,1,1930,97,0
F,Unknown,Less than $40K,5,2,2,0,71,1
F,Unknown,Less than $40K,1,3,2,1470,97,0
F,Graduate,Less than $40K,1,3,2,0,120,0
F,Graduate,Less than $40K,1,1,3,2496,110,0
M,Uneducated,$60K - $80K,1,3,2,0,110,0
M,Doctorate,$120K +,2,3,1,1604,125,0
M,Uneducated,$40K - $60K,2,2,5,0,42,1
F,Unknown,Less than $40K,1,2,2,1745,120,0
M,High School,$80K - $120K,1,3,3,1384,100,0
M,Uneducated,$80K - $120K,1,3,1,1528,97,0
M,Post-Graduate,$40K - $60K,2,5,3,1290,121,0
F,High School,$40K - $60K,2,1,2,2517,122,0
M,Doctorate,$60K - $80K,2,2,2,1198,104,0
F,Uneducated,Unknown,2,5,3,1713,91,0
F,Doctorate,$40K - $60K,1,2,2,1648,110,0
M,High School,$60K - $80K,2,3,2,2252,117,0
M,Graduate,$40K - $60K,2,2,2,1174,117,0
F,Graduate,Less than $40K,5,3,4,0,71,1
M,Graduate,$40K - $60K,2,3,2,1723,96,0
F,Uneducated,Unknown,1,1,3,1273,113,0
M,High School,$40K - $60K,2,1,1,2150,101,0
M,Graduate,$60K - $80K,1,1,2,581,65,1
M,Unknown,$60K - $80K,2,3,2,1203,112,0
M,Uneducated,$120K +,1,1,3,1252,98,0
M,Unknown,$120K +,2,3,1,2123,107,0
F,Unknown,$40K - $60K,2,3,3,971,111,0
M,Graduate,$60K - $80K,2,6,1,994,109,0
F,Graduate,$40K - $60K,1,1,2,985,87,0
F,Uneducated,Less than $40K,5,5,2,0,39,1
M,Uneducated,$80K - $120K,2,3,2,0,63,1
F,High School,Less than $40K,2,2,3,1470,117,0
F,Uneducated,Less than $40K,2,1,3,0,114,0
F,High School,Less than $40K,2,1,3,1531,100,0
F,Uneducated,Less than $40K,1,3,1,2045,102,0
M,Uneducated,$40K - $60K,6,1,5,1175,66,1
F,Uneducated,Less than $40K,6,3,3,0,40,1
M,Graduate,$80K - $120K,2,2,2,1933,114,0
F,Graduate,Less than $40K,2,3,3,1767,122,0
M,High School,$80K - $120K,2,2,1,1002,92,0
M,High School,$80K - $120K,2,1,1,0,99,0
F,Graduate,$40K - $60K,1,2,3,0,107,0
M,High School,$60K - $80K,1,3,2,1443,108,0
M,High School,$40K - $60K,2,3,1,1437,96,0
M,High School,$60K - $80K,4,3,2,0,69,1
F,Unknown,Less than $40K,1,1,3,1106,126,0
M,Graduate,$60K - $80K,2,3,2,478,77,1
F,Unknown,$40K - $60K,4,3,6,0,38,1
M,Uneducated,$60K - $80K,2,3,1,1437,134,0
F,Graduate,Unknown,2,2,1,1976,113,0
M,College,$80K - $120K,1,1,3,1779,99,0
M,Graduate,$120K +,1,4,3,1359,103,0
M,Graduate,$60K - $80K,2,2,3,1234,103,0
F,Graduate,Less than $40K,6,3,2,1847,67,1
F,High School,Less than $40K,2,2,1,2072,116,0
M,College,$120K +,1,2,2,585,96,0
M,High School,$80K - $120K,5,3,3,2292,71,1
F,Uneducated,Less than $40K,1,2,2,1059,101,0
M,Uneducated,$80K - $120K,6,2,1,0,61,1
M,Uneducated,$120K +,6,2,1,397,81,1
M,Unknown,$60K - $80K,1,3,3,1349,103,0
F,Graduate,Less than $40K,2,3,6,0,75,1
M,College,$80K - $120K,1,4,2,0,65,1
M,Graduate,$80K - $120K,2,3,6,0,53,1
F,Graduate,Less than $40K,2,2,3,1359,107,0
F,Graduate,Less than $40K,4,2,3,0,77,1
M,Graduate,$80K - $120K,6,4,2,230,65,1
M,Uneducated,$80K - $120K,2,3,3,2517,51,1
M,Uneducated,$60K - $80K,2,1,1,1337,96,0
M,Doctorate,$80K - $120K,2,3,2,1318,92,0
M,Uneducated,Less than $40K,1,1,3,893,116,0
F,Graduate,Less than $40K,2,1,3,2459,119,0
F,Graduate,$40K - $60K,1,1,1,1329,104,0
M,College,Less than $40K,2,3,1,2239,112,0
M,Graduate,$60K - $80K,2,2,3,1727,95,0
F,Graduate,Less than $40K,4,3,2,0,44,1
M,Unknown,Less than $40K,1,3,2,1785,126,0
M,Graduate,$60K - $80K,1,1,2,1990,120,0
F,High School,Unknown,2,3,2,0,119,0
M,College,$80K - $120K,2,4,3,0,53,1
F,Unknown,Less than $40K,2,4,2,0,66,1
M,Graduate,$80K - $120K,2,2,1,1504,106,0
M,Graduate,$60K - $80K,1,1,2,2088,120,0
M,Uneducated,$120K +,1,1,2,0,102,0
M,Post-Graduate,$40K - $60K,2,1,3,653,98,0
F,Unknown,Less than $40K,6,3,5,2517,63,1
M,Unknown,$40K - $60K,1,1,3,808,120,0
M,Unknown,$40K - $60K,1,3,1,1178,102,0
F,Doctorate,$40K - $60K,1,1,2,822,124,0
M,Uneducated,$80K - $120K,1,2,3,1094,104,0
F,High School,$40K - $60K,1,3,3,2517,97,0
F,Unknown,$40K - $60K,1,1,2,2517,124,0
M,College,$120K +,2,2,2,752,120,0
F,Uneducated,Less than $40K,2,3,2,0,127,0
M,Post-Graduate,$120K +,2,3,2,0,129,0
F,Unknown,Less than $40K,1,1,1,1155,94,0
F,Unknown,Less than $40K,2,1,2,0,131,0
F,Graduate,$40K - $60K,2,3,2,2359,118,0
F,High School,Unknown,2,2,1,764,100,0
F,Graduate,Unknown,1,3,2,0,116,0
F,Unknown,Less than $40K,1,2,3,0,121,0
F,College,Less than $40K,4,3,6,0,80,1
F,Graduate,Less than $40K,2,1,1,797,102,0
M,Post-Graduate,Less than $40K,1,2,2,0,71,1
M,High School,$40K - $60K,1,2,3,1950,131,0
F,High School,Unknown,2,2,3,1378,105,0
M,Graduate,$40K - $60K,2,2,2,1408,96,0
M,Graduate,$60K - $80K,1,3,1,1581,110,0
F,High School,Unknown,2,2,1,0,124,0
F,Uneducated,Less than $40K,2,1,2,647,124,0
F,Unknown,Unknown,1,2,3,1473,98,0
F,High School,Less than $40K,2,1,3,1116,101,0
M,Graduate,$40K - $60K,1,4,3,0,63,1
M,Unknown,$80K - $120K,1,2,3,2267,103,0
F,Uneducated,Less than $40K,1,3,2,948,104,0
M,Uneducated,$80K - $120K,2,3,3,569,68,1
M,Unknown,$120K +,6,3,3,1162,74,1
F,Graduate,$40K - $60K,1,3,3,865,95,0
M,High School,$60K - $80K,1,1,3,1722,116,0
M,Unknown,$120K +,2,1,3,1471,114,0
M,High School,$40K - $60K,6,3,2,2134,64,1
M,Graduate,$80K - $120K,2,3,1,0,125,0
M,Unknown,$80K - $120K,2,3,3,1361,121,0
F,Graduate,Less than $40K,2,2,1,1518,99,0
M,Post-Graduate,$60K - $80K,2,2,3,776,97,0
M,College,$120K +,2,2,2,1848,103,0
M,High School,$80K - $120K,2,3,1,0,104,0
M,Graduate,$40K - $60K,2,2,3,1589,105,0
F,Uneducated,Less than $40K,2,3,2,0,100,0
M,College,$60K - $80K,1,3,2,1945,109,0
M,College,$80K - $120K,1,1,3,1131,112,0
F,Graduate,$40K - $60K,2,3,1,0,109,0
M,Uneducated,$80K - $120K,1,3,0,1783,112,0
M,Post-Graduate,$60K - $80K,1,3,3,2295,103,0
M,High School,$80K - $120K,2,3,2,0,61,1
M,High School,$80K - $120K,1,1,3,1341,127,0
F,Graduate,Less than $40K,2,1,1,0,105,0
M,Graduate,$60K - $80K,2,4,2,0,69,1
M,Unknown,$120K +,2,3,3,751,112,0
M,Graduate,$80K - $120K,1,1,2,1583,100,0
M,Unknown,$40K - $60K,1,2,3,1564,112,0
M,Uneducated,$120K +,2,1,3,1421,114,0
F,Uneducated,$40K - $60K,2,3,3,0,61,1
F,College,Less than $40K,2,2,2,1882,121,0
M,Graduate,$120K +,2,2,3,1381,114,0
F,Graduate,Less than $40K,1,2,1,1350,115,0
M,Unknown,$60K - $80K,2,3,3,1138,97,0
M,Graduate,$60K - $80K,2,3,1,1821,116,0
M,Graduate,$60K - $80K,5,1,3,0,74,1
F,Unknown,Less than $40K,2,2,3,789,100,0
F,Graduate,$40K - $60K,2,3,3,2000,82,0
M,Unknown,$40K - $60K,1,3,3,875,127,0
M,Post-Graduate,$60K - $80K,1,3,2,618,128,0
M,Graduate,$80K - $120K,1,1,1,1769,119,0
M,Post-Graduate,$60K - $80K,1,3,1,1996,114,0
F,High School,Less than $40K,1,1,3,2262,111,0
F,Graduate,Unknown,5,3,2,0,69,1
M,Graduate,$120K +,2,2,3,1692,64,1
F,Unknown,Less than $40K,2,3,2,1736,113,0
M,Unknown,$120K +,2,4,3,638,139,0
M,College,$60K - $80K,1,1,2,1396,106,0
M,Uneducated,$60K - $80K,2,2,1,1296,81,0
M,College,$60K - $80K,6,2,2,0,77,1
M,High School,$120K +,2,1,3,905,95,0
F,Graduate,Less than $40K,2,2,3,1172,98,0
M,Graduate,$80K - $120K,2,3,3,1607,106,0
F,Uneducated,Less than $40K,2,3,3,2004,118,0
M,Unknown,$60K - $80K,2,2,3,1083,91,0
M,Unknown,$80K - $120K,1,4,1,0,74,1
M,Post-Graduate,$60K - $80K,2,1,3,0,59,1
M,High School,$120K +,2,4,1,0,106,0
F,Unknown,Less than $40K,1,2,3,1363,94,0
F,Graduate,Less than $40K,1,3,2,2517,73,1
M,Doctorate,$80K - $120K,2,1,2,0,113,0
F,Graduate,Less than $40K,1,1,2,1450,131,0
F,Graduate,Less than $40K,1,2,1,1175,118,0
M,High School,Less than $40K,2,2,2,2517,109,0
F,High School,Less than $40K,2,2,2,0,96,0
M,Uneducated,$60K - $80K,1,3,2,2263,106,0
M,College,$40K - $60K,1,1,3,0,120,0
M,College,$60K - $80K,2,3,1,0,118,0
M,High School,$80K - $120K,1,3,2,0,75,1
M,Unknown,$120K +,2,2,2,585,104,0
M,Unknown,$40K - $60K,2,2,1,1071,103,0
M,Graduate,Less than $40K,1,2,3,1047,115,0
M,College,$60K - $80K,2,1,2,2022,116,0
M,Graduate,$80K - $120K,2,3,2,1780,98,0
F,Graduate,$40K - $60K,1,2,3,639,114,0
M,Graduate,$80K - $120K,2,1,2,1907,104,0
F,High School,Less than $40K,1,2,2,0,106,0
F,High School,Less than $40K,1,2,3,2267,113,0
F,Graduate,Less than $40K,5,1,1,996,68,1
M,High School,$80K - $120K,1,1,2,1320,105,0
F,Graduate,Less than $40K,6,3,3,0,74,1
F,Graduate,Unknown,1,3,3,1971,121,0
F,Unknown,Less than $40K,1,2,2,1042,123,0
M,High School,$40K - $60K,2,2,2,1512,112,0
F,Unknown,Less than $40K,1,2,3,2517,112,0
M,Unknown,$60K - $80K,1,6,1,0,82,1
M,Unknown,$80K - $120K,2,1,2,1590,118,0
M,Graduate,$120K +,1,4,2,1823,108,0
F,High School,Less than $40K,2,3,2,0,103,0
M,Uneducated,$60K - $80K,1,3,2,871,121,0
M,Graduate,$80K - $120K,1,3,1,2152,125,0
M,Unknown,$60K - $80K,1,3,4,0,70,1
M,Uneducated,$120K +,1,2,2,1068,123,0
F,Unknown,Less than $40K,1,2,3,1829,102,0
F,College,Less than $40K,1,2,3,1277,109,0
M,High School,$60K - $80K,1,3,2,1140,122,0
M,Uneducated,$80K - $120K,2,2,2,1463,115,0
M,Post-Graduate,$80K - $120K,1,3,2,1664,57,1
M,Uneducated,$60K - $80K,2,3,1,1333,103,0
F,Graduate,Less than $40K,1,3,1,1474,116,0
M,Post-Graduate,$80K - $120K,1,3,1,1435,114,0
F,Uneducated,Less than $40K,1,1,2,1891,113,0
F,Unknown,Less than $40K,2,3,3,1943,118,0
M,High School,$40K - $60K,2,2,1,1871,110,0
M,Uneducated,$80K - $120K,4,3,3,0,90,1
M,Graduate,$120K +,1,1,2,1638,121,0
F,Graduate,Unknown,2,3,3,1974,106,0
F,Doctorate,Less than $40K,2,2,2,2517,94,0
M,High School,$40K - $60K,1,2,1,1729,111,0
M,High School,$120K +,1,6,3,831,107,0
F,College,Less than $40K,4,2,3,0,60,1
M,High School,$120K +,2,3,2,0,69,1
M,High School,$40K - $60K,2,1,3,0,102,0
M,High School,$80K - $120K,1,1,1,831,118,0
F,Graduate,$40K - $60K,1,2,3,1881,100,0
M,Graduate,$80K - $120K,1,3,0,2370,97,0
F,Unknown,Less than $40K,1,1,2,813,103,0
F,Unknown,Less than $40K,1,2,3,1006,124,0
M,Uneducated,$120K +,2,1,2,1800,120,0
M,Graduate,$120K +,2,3,1,2417,117,0
M,Post-Graduate,$80K - $120K,1,3,1,714,97,0
M,Graduate,$60K - $80K,1,5,1,1930,96,0
M,Graduate,$80K - $120K,1,2,2,0,87,1
F,High School,$40K - $60K,2,1,3,0,103,0
F,High School,Unknown,2,2,2,1668,106,0
M,Uneducated,$60K - $80K,1,1,2,1148,106,0
F,Graduate,Less than $40K,2,1,3,2517,101,0
M,High School,$60K - $80K,2,4,3,1525,112,0
M,Unknown,$60K - $80K,1,2,2,1209,110,0
M,Post-Graduate,$60K - $80K,2,3,1,1659,100,0
M,Post-Graduate,$40K - $60K,1,1,3,0,65,1
M,High School,$60K - $80K,2,3,2,2517,51,1
M,Post-Graduate,$80K - $120K,2,3,2,2463,107,0
M,College,$40K - $60K,1,2,1,1474,130,0
M,Uneducated,$60K - $80K,1,3,1,1576,119,0
M,Uneducated,$40K - $60K,2,3,3,1203,119,0
M,Graduate,$40K - $60K,2,2,3,1788,117,0
M,Graduate,$80K - $120K,1,3,3,2517,63,1
M,Unknown,$60K - $80K,4,3,2,2517,66,1
F,Graduate,Less than $40K,2,2,1,980,109,0
M,College,$80K - $120K,2,3,3,2517,72,1
M,Uneducated,$40K - $60K,1,2,2,2280,99,0
M,Graduate,$60K - $80K,1,1,1,1413,103,0
M,Graduate,$120K +,5,1,3,2517,105,0
M,Graduate,$60K - $80K,1,1,1,777,112,0
M,Doctorate,$80K - $120K,1,2,1,1290,110,0
M,High School,$120K +,1,3,3,1898,123,0
F,Uneducated,$40K - $60K,1,3,3,0,95,0
F,Post-Graduate,Less than $40K,1,3,1,961,104,0
F,College,$40K - $60K,1,2,1,1836,107,0
F,Uneducated,$40K - $60K,2,1,3,2226,115,0
M,Unknown,$60K - $80K,1,3,1,1591,110,0
M,Unknown,$60K - $80K,2,3,0,0,125,0
M,Doctorate,$60K - $80K,1,3,1,0,129,0
M,High School,$80K - $120K,2,3,2,503,70,1
M,Graduate,$40K - $60K,2,1,2,0,113,0
M,High School,$40K - $60K,1,1,3,1277,126,0
F,Uneducated,Unknown,4,4,1,0,74,1
M,High School,$80K - $120K,2,1,1,609,101,0
F,Unknown,$40K - $60K,2,3,3,1107,109,0
M,High School,$60K - $80K,2,1,2,1144,115,0
M,College,$80K - $120K,1,1,3,1617,93,0
M,High School,$80K - $120K,1,4,2,1583,112,0
F,Unknown,Less than $40K,2,3,1,1520,124,0
M,Graduate,$80K - $120K,1,4,1,0,125,0
M,Graduate,$60K - $80K,2,2,1,2181,92,0
M,Unknown,$120K +,2,2,3,2219,63,1
M,Graduate,Less than $40K,1,3,2,1518,97,0
M,Uneducated,$60K - $80K,2,3,1,1908,112,0
F,Unknown,Unknown,1,1,2,992,113,0
M,Graduate,$60K - $80K,1,1,1,0,98,0
M,Unknown,$120K +,1,3,3,2203,96,0
F,High School,Less than $40K,4,3,3,764,61,1
M,Post-Graduate,$40K - $60K,1,1,2,1405,95,0
M,Graduate,$60K - $80K,2,3,2,1073,115,0
M,Post-Graduate,$40K - $60K,1,2,2,2330,118,0
F,Uneducated,Less than $40K,1,3,2,2413,109,0
M,College,$80K - $120K,2,2,2,0,106,0
M,Graduate,$80K - $120K,2,2,3,2120,97,0
M,Graduate,Less than $40K,1,1,3,726,68,1
M,Uneducated,$80K - $120K,1,1,2,518,59,1
F,Graduate,Less than $40K,2,3,2,1346,95,0
M,Graduate,$80K - $120K,2,2,1,1613,112,0
M,High School,$80K - $120K,1,2,3,0,50,1
M,Unknown,$80K - $120K,1,2,3,1723,98,0
M,Graduate,$80K - $120K,1,3,3,1984,96,0
F,Doctorate,Less than $40K,2,3,2,2517,63,1
M,Unknown,$60K - $80K,2,3,3,1177,116,0
M,Post-Graduate,$40K - $60K,1,2,3,989,104,0
F,Graduate,Less than $40K,1,3,2,1421,97,0
F,Graduate,Less than $40K,2,3,1,2029,128,0
F,High School,Less than $40K,1,1,1,1645,96,0
F,Unknown,$40K - $60K,1,1,2,1679,117,0
M,Uneducated,$80K - $120K,6,3,2,572,81,1
M,Uneducated,$40K - $60K,2,2,3,1964,85,0
F,Unknown,Unknown,2,2,3,1783,80,1
M,Graduate,$80K - $120K,6,3,3,432,72,1
M,Unknown,$60K - $80K,2,1,2,1329,93,0
F,Doctorate,Less than $40K,2,2,3,1585,110,0
M,High School,$60K - $80K,2,1,3,1493,120,0
M,College,$80K - $120K,1,2,2,1049,99,0
F,Uneducated,Less than $40K,1,2,2,2076,102,0
F,Unknown,Unknown,2,2,2,1555,116,0
M,Uneducated,$60K - $80K,2,3,1,1709,111,0
M,Graduate,$40K - $60K,1,2,2,0,66,1
F,Graduate,$40K - $60K,2,3,3,0,78,1
M,Graduate,Less than $40K,1,2,3,1829,117,0
M,Uneducated,$60K - $80K,6,4,3,2281,78,1
M,Uneducated,$120K +,2,3,1,2328,121,0
M,Uneducated,$40K - $60K,1,3,1,1750,114,0
F,Post-Graduate,Less than $40K,1,3,1,1519,110,0
M,Graduate,$40K - $60K,1,1,2,972,115,0
M,High School,$80K - $120K,1,1,1,1425,92,0
F,Graduate,Less than $40K,1,2,1,0,124,0
M,Graduate,$80K - $120K,1,3,6,1253,77,1
F,Graduate,Less than $40K,1,2,3,913,71,1
M,Graduate,$80K - $120K,1,2,1,1666,116,0
F,High School,Less than $40K,2,3,0,1753,110,0
F,College,Less than $40K,1,2,1,0,113,0
M,Graduate,Less than $40K,1,3,2,1229,100,0
F,Graduate,Less than $40K,1,3,2,0,92,0
F,Unknown,Less than $40K,1,6,3,1893,124,0
M,High School,$40K - $60K,2,3,2,0,116,0
M,Unknown,$80K - $120K,1,2,2,1969,104,0
M,Uneducated,$80K - $120K,2,2,1,1530,118,0
F,Graduate,Less than $40K,2,1,1,960,111,0
F,Post-Graduate,Less than $40K,2,3,3,0,105,0
M,Graduate,$40K - $60K,1,3,1,1230,123,0
M,High School,$60K - $80K,2,3,1,1845,116,0
F,Graduate,$40K - $60K,2,1,3,1622,101,0
F,Post-Graduate,Unknown,2,2,3,1396,96,0
F,Unknown,Less than $40K,2,1,2,1465,101,0
F,Doctorate,Less than $40K,2,2,2,2517,129,0
F,College,Less than $40K,1,2,2,1870,127,0
M,Graduate,$40K - $60K,1,1,2,2239,116,0
M,Graduate,$60K - $80K,2,3,2,2517,67,1
F,High School,Less than $40K,1,2,3,1930,113,0
M,Uneducated,$80K - $120K,1,2,1,1567,105,0
M,High School,$80K - $120K,2,1,2,1820,114,0
M,Post-Graduate,$40K - $60K,2,2,2,1673,89,0
F,Graduate,Less than $40K,2,3,3,1641,121,0
F,High School,Less than $40K,1,3,1,824,120,0
F,College,Less than $40K,2,2,2,1366,118,0
M,High School,$80K - $120K,2,1,2,2220,119,0
F,High School,$40K - $60K,1,2,1,0,105,0
F,High School,Less than $40K,2,1,1,2437,117,0
M,Graduate,$60K - $80K,1,2,1,603,124,0
F,Graduate,Unknown,2,1,2,2381,103,0
M,Graduate,$80K - $120K,2,3,2,0,76,1
M,Unknown,$80K - $120K,1,2,1,2177,110,0
F,Unknown,Less than $40K,2,1,2,0,90,0
F,Unknown,$40K - $60K,2,1,1,2517,92,0
M,Graduate,$60K - $80K,2,4,2,0,54,1
M,Graduate,$80K - $120K,1,1,1,738,121,0
M,Graduate,$80K - $120K,1,1,3,1657,111,0
M,Graduate,$80K - $120K,1,3,3,132,51,1
F,Unknown,Less than $40K,2,2,1,1669,118,0
M,Graduate,$60K - $80K,1,3,2,1662,105,0
M,Uneducated,$40K - $60K,2,2,2,0,115,0
M,Unknown,$120K +,2,4,2,0,80,1
F,Graduate,Unknown,2,2,3,1917,107,0
F,Unknown,$40K - $60K,1,3,3,1527,125,0
M,Uneducated,$80K - $120K,6,2,3,1059,90,1
F,Graduate,Less than $40K,2,3,1,1423,108,0
M,Unknown,$40K - $60K,1,2,1,1514,100,0
M,Graduate,$80K - $120K,4,3,3,1273,75,1
M,Uneducated,$80K - $120K,2,1,3,0,101,0
F,Post-Graduate,Less than $40K,5,3,1,2138,54,1
M,Graduate,$60K - $80K,1,2,3,799,100,0
F,Uneducated,Less than $40K,1,2,1,1419,99,0
M,Uneducated,$80K - $120K,1,2,3,1420,110,0
F,Graduate,Less than $40K,1,2,3,1608,106,0
F,High School,Less than $40K,1,3,1,2262,127,0
M,College,$80K - $120K,2,3,3,0,79,1
M,Unknown,$120K +,6,3,3,2517,63,1
M,Uneducated,$80K - $120K,2,3,3,2136,119,0
M,High School,$80K - $120K,1,3,2,0,99,0
F,Unknown,$40K - $60K,1,2,2,1509,112,0
